id,source_dataset,categoria,subcategoria,nombre,descripcion,municipio,territorio,lat,lon,web,ficha_turismo,google_place_id,google_rating,google_num_reviews,local_ratio_confidence,signal_category,signal_hidden,signal_language_norm,signal_municipality,mappable,has_google_data,excluir_modelo,rec_txoko_social,rec_mendi_familia,rec_kultura,local_ratio,google_match_conf
txk_01621,destinos,Servicios,Rutas y paseos,Avistamiento de cetáceos en barco,"En esta salida en barco, disfrutarás de una visita guiada en catamarán partiendo de...",Bermeo,BIZKAIA,43.4190626,-2.7200782,http://www.ekoetxea.eus/urdaibai,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000214254_d6_rec_turismo/es_214254/214254-ficha2.html,ChIJPb0Bc6Q_Tg0RTFQJwMwCNGA,4.6,931.0,high,0.7,0.3223,0.3684,0.0,1,1,False,0,1,0,0.5597,high
txk_01622,destinos,Servicios,Rutas y paseos,Visita guiada a las marismas de Urdaibai,"Mediante estas visitas guiadas por las marismas de Urdaibai, declaradas Reserva de la Biosfera po...",Busturia,BIZKAIA,43.3751205,-2.6976974,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000214255_d6_rec_turismo/es_214255/214255-ficha2.html,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000214255_d6_rec_turismo/es_214255/214255-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,1,0,False,0,1,0,0.756,
txk_01623,destinos,Servicios,Rutas y paseos,Visitas guiadas a Ekoetxea Urdaibai,"Mediante estas visitas guiadas al centro Ekoetxea de Urdaibai, tendrás la oportunidad de c...",Busturia,BIZKAIA,43.3751205,-2.6976974,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000214273_d6_rec_turismo/es_214273/214273-ficha2.html,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000214273_d6_rec_turismo/es_214273/214273-ficha2.html,ChIJ0_JrTRw8Tg0RrApWqUikL80,4.6,1164.0,high,0.7,0.3068,0.3684,0.0,1,1,False,0,1,0,0.5554,high
txk_01624,destinos,Servicios,Destinos turísticos,Laukariz,"Embárcate en el Laukariz, un fantástico yate de lujo de veintitres metros que te of...",,EUSKADI,,,https://cantabricoliving.com/pages/laukariz,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000215229_d6_rec_turismo/es_215229/215229-ficha2.html,,4.5,0.0,medium,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6932,
txk_01625,destinos,Servicios,Destinos turísticos,Bodega Gorka Izagirre,Bodega fundada en el año 1994. Poseen viñedos de más de 30 años y sus...,Larrabetzu,BIZKAIA,43.26045518243844,-2.8156652424804784,http://www.gorkaizagirre.com/,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000215293_d6_rec_turismo/es_215293/215293-ficha2.html,ChIJ7eavJVRITg0RSQmuxtEOFd0,4.9,63.0,medium,0.55,0.5959,0.3684,0.0,1,1,True,0,0,0,0.5838,high
txk_01626,destinos,Servicios,Destinos turísticos,Hiruzta Bodega,"Hiruzta es algo más que una bodega de txakoli, es un proyecto familiar con proyecci&o...",Hondarribia,GIPUZKOA,43.3497306537249,-1.824228985241707,https://www.hiruzta.com/,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000215294_d6_rec_turismo/es_215294/215294-ficha2.html,ChIJYZPb0S0IUQ0Re4AkK59lka4,4.4,280.0,high,0.55,0.3553,0.3684,-0.2,1,1,True,0,0,0,0.476,high
txk_01627,destinos,Servicios,Destinos turísticos,Hika Bodega,Roberto Ruiz tomó las riendas del apartado gastronómico de la bodega de txakol...,Villabona,GIPUZKOA,43.19028056833599,-2.0444544634765727,https://www.hikabodega.com/,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000215296_d6_rec_turismo/es_215296/215296-ficha2.html,ChIJYRuFS3OzUQ0R0-KLFohlajk,4.7,401.0,high,0.55,0.4049,0.2211,0.0,1,1,True,0,0,0,0.5136,high
txk_01628,destinos,Servicios,Destinos turísticos,Bodegas Marqués de Riscal,"La Bodega de Vinos de los Herederos del Marqués de Riscal, S.A. gira entorno a l...",Elciego,ARABA,42.51114891459609,-2.619876275671396,https://www.marquesderiscal.com/,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000215297_d6_rec_turismo/es_215297/215297-ficha2.html,ChIJL6xx3VZZRQ0RBX7GFaDEi0M,4.3,1471.0,high,0.55,0.236,0.3684,0.0,1,1,True,0,0,0,0.4681,high
txk_01629,destinos,Servicios,Destinos turísticos,Bodegas Ysios,"Las 34 hectáreas de viñedo de Bodegas Ysios, inaugurada en 2001, se encuentran...",Laguardia,ARABA,42.56881180462925,-2.590970088452149,https://www.bodegasysios.com/,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000215298_d6_rec_turismo/es_215298/215298-ficha2.html,ChIJQ30Cl1T4Tw0RvbE2o9FbsM0,4.6,1312.0,medium,0.55,0.2984,0.3684,0.0,1,1,True,0,0,0,0.493,high
txk_01630,destinos,Servicios,Destinos turísticos,Bodega Crusoe Treasure,"Para amantes de experiencias singulares, la bahía de Plentzia acoge a la primera bodega su...",Plentzia,BIZKAIA,43.40719891881824,-2.946047528369136,https://underwaterwine.com/ps://,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000215373_d6_rec_turismo/es_215373/215373-ficha2.html,ChIJ0XNjMCldTg0RREHbUV7kDzo,4.4,45.0,high,0.55,0.4428,0.3684,0.0,1,1,True,0,0,0,0.5285,high
txk_01631,destinos,Servicios,Rutas y paseos,Peregrino por un día: El Camino de Santiago a su paso por Gipuzkoa,"¿Quién no ha pensado alguna vez hacer el Camino de Santiago o, al menos, una de sus...",Hondarribia Irun Donostia / San Sebastián,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000217493_d6_rec_turismo/es_217493/217493-ficha2.html,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000217493_d6_rec_turismo/es_217493/217493-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.7303,
txk_01632,destinos,Servicios,Rutas y paseos,Senderismo para todos en las montañas más bonitas de Gipuzkoa,Te proponemos uno de los planes más típicos y bonitos que solemos hacer los vascos:...,Donostia / San Sebastián,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000217513_d6_rec_turismo/es_217513/217513-ficha2.html,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000217513_d6_rec_turismo/es_217513/217513-ficha2.html,,4.6,0.0,medium,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.7426,
txk_01633,destinos,Servicios,Rutas y paseos,"Territorio Idiazabal, tradición y gastronomía en el corazón de Euskadi"," Acercarse al bullicioso y colorido mercado de Ordizia, que se celebra cada miércoles...",Ordizia Segura Beasain,GIPUZKOA,,,https://www.delikatuz.com/eu/delikatuz,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000218235_d6_rec_turismo/es_218235/218235-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,0,0,False,1,0,0,0.7374,
txk_01634,destinos,Servicios,Destinos turísticos,Experiencias gastronómicas exclusivas en Tolosaldea,"Una comarca reconocida por su gastronomía, con prestigiosos productos diferenciadores, asa...",Tolosa Bidania-Goiatz,GIPUZKOA,,,https://www.tolosaldea.eus/es/,https://turismoa.euskadi.eus/webtur00-exptop/es/contenidos/d_destinos_turisticos/0000218304_d6_rec_turismo/es_218304/218304-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.7058,
txk_01635,destinos,Servicios,Destinos turísticos,Hondarribia - Pasaia,"Procedente de Hendaia, los primeros pasos del E9 “Sendero Litoral Europeo” en Gipuzko...",Hondarribia Pasaia,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220608_d5_rec_turismo/es_220608/220608-ficha2.html,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220608_d5_rec_turismo/es_220608/220608-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.7064,
txk_01636,destinos,Servicios,Destinos turísticos,Pasaia - Donostia / San Sebastián,"Tras cruzar la ría de Pasaia en la típica motora, una empinada escalera esculpida e...",Pasaia Donostia / San Sebastián,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220609_d5_rec_turismo/es_220609/220609-ficha2.html,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220609_d5_rec_turismo/es_220609/220609-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6785,
txk_01637,destinos,Servicios,Destinos turísticos,E9. Sendero Litoral. Costa Vasca,Los Senderos Europeos son itinerarios de larga distancia diseñados para recorrer el contin...,Hondarribia Pasaia Donostia / San Sebastián Orio Zumaia Getaria Zarautz Deba Mutriku Ondarroa Zierbena Portugalete Santurtzi Getxo Plentzia Bakio Mundaka Bermeo Sukarrieta Gernika-Lumo Ea Elantxobe Ispaster Lekeitio,EUSKADI,,,https://turismoa.euskadi.eus/webtur00-contrutas/es/contenidos/d_destinos_turisticos/0000220610_d4_rec_turismo/es_220610/220610-ficha2.html,https://turismoa.euskadi.eus/webtur00-contrutas/es/contenidos/d_destinos_turisticos/0000220610_d4_rec_turismo/es_220610/220610-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6964,
txk_01638,destinos,Servicios,Destinos turísticos,Donostia / San Sebastián - Orio,"Dejando atrás la capital guipuzcoana, el Sendero Litoral se encarama al monte Igeldo para ...",Donostia / San Sebastián Orio,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220611_d5_rec_turismo/es_220611/220611-ficha2.html,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220611_d5_rec_turismo/es_220611/220611-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.697,
txk_01639,destinos,Servicios,Destinos turísticos,Orio - Zumaia,"Una vez cruzado el Oria, un nuevo elemento predomina en el paisaje: las suaves colinas se cubren ...",Orio Zarautz Zumaia Getaria,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220612_d5_rec_turismo/es_220612/220612-ficha2.html,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220612_d5_rec_turismo/es_220612/220612-ficha2.html,,4.5,0.0,medium,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6809,
txk_01640,destinos,Servicios,Destinos turísticos,Zumaia - Deba,El Sendero Litoral entre Zumaia y Deba nos revela una de las maravillas geológicas m&aacut...,Zumaia Deba,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220616_d5_rec_turismo/es_220616/220616-ficha2.html,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220616_d5_rec_turismo/es_220616/220616-ficha2.html,,4.5,0.0,medium,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.672,
txk_01641,destinos,Servicios,Destinos turísticos,Deba - Ondarroa,"De Deba en adelante, la tónica vuelve a ser la campiña atlántica y sus caser...",Deba Mutriku,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220634_d5_rec_turismo/es_220634/220634-ficha2.html,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220634_d5_rec_turismo/es_220634/220634-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6686,
txk_01642,destinos,Servicios,Destinos turísticos,Ondarroa - Ispaster,El inicio de la etapa requiere un primer esfuerzo cuesta arriba para dejar atrás el casco ...,Ondarroa Ispaster Lekeitio,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220635_d5_rec_turismo/es_220635/220635-ficha2.html,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220635_d5_rec_turismo/es_220635/220635-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6981,
txk_01643,destinos,Servicios,Destinos turísticos,Ispaster - Laida,"Entre Ispaster y la playa de Laida, en la desembocadura de la ría del Oka, hoy día ...",Ispaster Ibarrangelu Elantxobe Ea,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220636_d5_rec_turismo/es_220636/220636-ficha2.html,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220636_d5_rec_turismo/es_220636/220636-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6866,
txk_01644,destinos,Servicios,Destinos turísticos,Sukarrieta - Bakio,"Partiendo de la pequeña localidad de Sukarrieta, protegida en la margen izquierda del estu...",Sukarrieta Mundaka Bermeo Bakio,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220637_d5_rec_turismo/es_220637/220637-ficha2.html,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220637_d5_rec_turismo/es_220637/220637-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.7064,
txk_01645,destinos,Servicios,Destinos turísticos,Bakio - Plentzia,Desde el arenal bakiotarra la ruta vuelve a ganar altura entre las plantaciones forestales que ta...,Bakio Plentzia,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220638_d5_rec_turismo/es_220638/220638-ficha2.html,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220638_d5_rec_turismo/es_220638/220638-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6856,
txk_01646,destinos,Servicios,Destinos turísticos,Plentzia - Areeta,El Sendero Litoral nos vuelve a regalar una etapa de increíbles acantilados y playas en la...,Plentzia Getxo Portugalete,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220639_d5_rec_turismo/es_220639/220639-ficha2.html,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220639_d5_rec_turismo/es_220639/220639-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.7061,
txk_01647,destinos,Servicios,Destinos turísticos,Portugalete - Cobarón,"Los primeros kilómetros junto a la ría de Bilbao, que recorremos cual sardineras en...",Portugalete Santurtzi Zierbena,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220640_d5_rec_turismo/es_220640/220640-ficha2.html,https://turismoa.euskadi.eus/webtur00-contrutasesp/es/contenidos/d_destinos_turisticos/0000220640_d5_rec_turismo/es_220640/220640-ficha2.html,,4.5,0.0,high,0.55,1.0,0.2211,0.0,0,0,True,0,0,0,0.6717,
txk_01648,espacios_naturales,Naturaleza,Espacios naturales,Parque Natural de Gorbeia,"El Parque Natural de Gorbeia es un tradicional punto de referencia del montañismo vasco.  Su cumbre, de 1.482 metros de altitud, marca el límite entre el territorio vizcaíno y el alavés, y exhibe la muy buscada Cruz del Gorbeia. En Gorbeia hay paisajes muy distintos de rocas escarpadas, de zonas sua",Urkabustaiz Zigoitia Orozko Zuia Artea Zeanuri Zeberio Areatza,EUSKADI,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000001937_g2_rec_turismo/es_1937/1937-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000001937_g2_rec_turismo/es_1937/1937-ficha2.html,,4.5,0.0,high,0.65,1.0,0.3684,0.0,0,0,False,0,1,0,0.7469,
txk_01649,espacios_naturales,Naturaleza,Espacios naturales,Parque Natural de Aralar,"Abaltzisketa y Ataún son las dos puertas de entrada al Parque Natural de Aralar. Estamos en una de las áreas montañosas más importantes en cuanto a extensión, altitud, usos del suelo y valores naturales de Euskadi, además de ser una de las más frecuentadas. Enmarcado entre las comarcas del Goierri y",Tolosa Ataun Lazkao Abaltzisketa Zaldibia Amezketa,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000001938_g2_rec_turismo/es_1938/1938-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000001938_g2_rec_turismo/es_1938/1938-ficha2.html,,4.5,0.0,high,0.65,1.0,0.3684,0.0,0,0,False,0,1,0,0.7189,
txk_01650,espacios_naturales,Naturaleza,Espacios naturales,Parque Natural Aiako Harria,"El Parque Natural Aiako Harria es un enclave de singular belleza situado en las estribaciones de los Pirineos, en el extremo oriental de Gipuzkoa. Las tres cimas principales son Irumugarrieta (806 m), Txurrumurru (821 m) y Erroilbide (843 m) y puedes llegar hasta ellas por diversos itinerarios bien ",Donostia / San Sebastián Oiartzun Irun Hernani Errenteria,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000001941_g2_rec_turismo/es_1941/1941-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000001941_g2_rec_turismo/es_1941/1941-ficha2.html,,4.5,0.0,medium,0.65,1.0,0.3684,0.0,0,0,False,0,1,0,0.7233,
txk_01651,espacios_naturales,Naturaleza,Espacios naturales,Parque Natural de Valderejo,"El Parque Natural de Valderejo es un espacioso valle cercado por empinadas laderas que culminan en rocas y atravesado por nueve sendas, entre las que destaca el hermoso desfiladero del río Purón, la joya paisajística de este Parque. En Valderejo encontrarás una variada fauna y flora. Sus valores orn",Valdegovía/Gaubea,ARABA,,,https://valderejoparkea.eus,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000001942_g2_rec_turismo/es_1942/1942-ficha2.html,,4.5,0.0,high,0.65,1.0,0.3684,0.0,0,0,False,0,1,0,0.7125,
txk_01652,espacios_naturales,Naturaleza,Espacios naturales,Parque Natural de Urkiola,"El Parque Natural de Urkiola agrupa los terrenos de mayor altitud de la Sierra de Aramotz, constituyendo una gran barrera caliza entre las comarcas vizcaínas de Arratia, el Duranguesado y el valle alavés de Aramaio, y separando las cuencas cantábrica y mediterránea. Si te gustan los paisajes abrupto",Abadiño Aramaio Dima Durango Mañaria Atxondo Izurtza,EUSKADI,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000001943_g2_rec_turismo/es_1943/1943-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000001943_g2_rec_turismo/es_1943/1943-ficha2.html,,4.5,0.0,medium,0.65,1.0,0.3684,0.0,0,0,False,0,1,0,0.73,
txk_01653,espacios_naturales,Naturaleza,Espacios naturales,Parque Natural de Izki,"A 31 kilómetros de Vitoria-Gasteiz, el Parque Natural de Izki es una extensa zona eminentemente forestal recorrida por el río Izki y bordeada por montañas, con la cota más alta en el Monte Kapildui (1.176 m). Estás en un rincón ideal para realizar turismo ornitológico, paseos y excursiones a pie, en",Bernedo Campezo/Kanpezu Arraia-Maeztu,ARABA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000001944_g2_rec_turismo/es_1944/1944-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000001944_g2_rec_turismo/es_1944/1944-ficha2.html,,4.5,0.0,high,0.65,1.0,0.3684,0.0,0,0,False,0,1,0,0.7469,
txk_01654,espacios_naturales,Naturaleza,Espacios naturales,Biotopo Protegido de San Juan de Gaztelugatxe,"El Biotopo Protegido de Gaztelugatxe (158 ha) abarca un tramo de la costa vizcaína comprendido entre las cercanías de Bakio al oeste y el cabo de Matxitxako (Bermeo) al este. Se trata de un enclave del litoral bien singular (conformado por acantilados y laderas de fuertes pendientes), más si tenemos",Bakio Bermeo,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000001946_g2_rec_turismo/es_1946/1946-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000001946_g2_rec_turismo/es_1946/1946-ficha2.html,,4.5,0.0,high,0.65,1.0,0.3684,0.0,0,0,False,0,1,0,0.735,
txk_01655,espacios_naturales,Naturaleza,Espacios naturales,Playa de Aritzatxu,"La playa de Aritzatxu, situada en el municipio vizcaíno de Bermeo, forma una pequeña y atractiva cala de arena dorada rodeada de grandes rocas. Está en un entorno apacible y es muy visitada por los amantes del submarinismo. Cuenta con duchas, papeleras, aseos, vestuarios y bar, así como con servicio",Bermeo,BIZKAIA,43.42627113526009,-2.730413814758299,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002983_g1_rec_turismo/es_2983/2983-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002983_g1_rec_turismo/es_2983/2983-ficha2.html,ChIJi1HGXk8-Tg0RsvV2Q2rcDEU,4.4,49.0,high,0.65,0.4433,0.3684,0.0,1,1,False,0,1,0,0.5686,high
txk_01656,espacios_naturales,Naturaleza,Espacios naturales,Playa de La Arena,"Situada entre Muskiz y Zierbena, la hermosa playa de La Arena tiene 966 metros de longitud y es uno de los rincones preferidos de los surfistas de la Margen Izquierda del Gran Bilbao. Es la última playa de Euskadi en su límite oeste. Tiene fundamentalmente tres olas principales: la izquierda de Pobe",Zierbena Muskiz,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002984_g1_rec_turismo/es_2984/2984-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002984_g1_rec_turismo/es_2984/2984-ficha2.html,,4.5,0.0,high,0.65,1.0,0.3684,0.0,0,0,False,0,1,0,0.7308,
txk_01657,espacios_naturales,Naturaleza,Espacios naturales,Playa de Toña,"Protegida por la isla de Txatxarramendi, esta tranquila y acogedora cala se asoma a la ría de Mundaka. La playa de Toña está ubicada en el municipio vizcaíno de Sukarrieta, muy cerca del casco urbano. De aguas tranquilas, es muy recomendable para familias con niños y niñas.  Dispone de numerosos ser",Sukarrieta,BIZKAIA,43.3910778627597,-2.69182205200195,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002985_g1_rec_turismo/es_2985/2985-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002985_g1_rec_turismo/es_2985/2985-ficha2.html,ChIJITavbx88Tg0RL1Fx76BAkCQ,4.3,232.0,high,0.65,0.3406,0.3684,0.0,1,1,False,0,1,0,0.5373,medium
txk_01658,espacios_naturales,Naturaleza,Espacios naturales,Playa de Ondarbeltz,"Tal y como indica su nombre en euskera, esta playa de aguas tranquilas está compuesta de una arena fina y oscura. A pesar de pertenecer al término municipal de Mutriku, Ondarbeltz se sitúa más cerca del casco urbano de Deba, en la margen izquierda de la desembocadura de la ría que da nombre a la loc",Mutriku,GIPUZKOA,43.301412,-2.357451,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002986_g1_rec_turismo/es_2986/2986-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002986_g1_rec_turismo/es_2986/2986-ficha2.html,ChIJ10lHl93RUQ0RGxjHSmhtFW8,4.4,156.0,high,0.65,0.3909,0.3684,0.0,1,1,False,0,1,0,0.5539,high
txk_01659,espacios_naturales,Naturaleza,Espacios naturales,Playa de Isuntza,"La playa de Isuntza se encuentra en el municipio de Lekeitio, al este del litoral vizcaíno. Al estar ubicada en el mismo casco urbano, junto al puerto y el parque de la localidad, Isuntza tiene numerosas zonas de paseo, bares, restaurantes y hoteles en sus alrededores. Además, la playa de Lekeitio c",Lekeitio,BIZKAIA,43.3632537512373,-2.50110626220703,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002987_g1_rec_turismo/es_2987/2987-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002987_g1_rec_turismo/es_2987/2987-ficha2.html,ChIJtcpHQd8mTg0RRvqQ8SSJhUg,4.4,75.0,high,0.65,0.4323,0.3684,-0.15,1,1,False,0,1,0,0.5445,high
txk_01660,espacios_naturales,Naturaleza,Espacios naturales,Playa de Gorrondatxe (Azkorri),"Gorrondatxe es la cuarta playa de Getxo y quizá la menos accesible, pero la más limpia. Conocido también por el nombre de Azkorri, este arenal se encuentra alejado del casco urbano del municipio al que pertenece, pero próximo a la vecina localidad de Berango. La playa está situada en un entorno natu",Getxo,BIZKAIA,43.3791013350026,-3.02021026611328,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002988_g1_rec_turismo/es_2988/2988-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002988_g1_rec_turismo/es_2988/2988-ficha2.html,ChIJgXck2qVeTg0RdfthGTwyA9Q,4.5,189.0,high,0.65,0.4064,0.3684,0.0,1,1,False,0,1,0,0.5608,medium
txk_01661,espacios_naturales,Naturaleza,Espacios naturales,Playa de Las Arenas,"La playa de Las Arenas se encuentra en el municipio vizcaíno de Getxo, en el Abra de Bilbao, junto al muelle de Churruca y muy próxima al Puente de Bizkaia, monumento declarado Patrimonio de la Humanidad. Este pequeño arenal, ubicado en pleno centro urbano, está bien comunicado y cuenta en sus inmed",Getxo,BIZKAIA,43.3264264544351,-3.0177640914917,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002989_g1_rec_turismo/es_2989/2989-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002989_g1_rec_turismo/es_2989/2989-ficha2.html,ChIJKX9PnCpaTg0RMPjYv6a8y6Q,4.0,2093.0,high,0.65,0.1661,0.3684,0.0,1,1,False,0,1,0,0.481,high
txk_01662,espacios_naturales,Naturaleza,Espacios naturales,Playa de Ondarreta,"Situada en el extremo oeste de la capital donostiarra, al abrigo del monte Igeldo y frente a la isla de Santa Clara, esta playa de fina arena dorada es una de las más elegantes de Gipuzkoa. Ondarreta, con sus 600 metros de longitud, dispone de una variada oferta deportiva. Durante los meses de veran",Donostia / San Sebastián,GIPUZKOA,43.317184915667,-2.00277328491211,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002990_g1_rec_turismo/es_2990/2990-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/g_naturaleza/0000002990_g1_rec_turismo/es_2990/2990-ficha2.html,ChIJnRCbI6S6UQ0RBwbhq3ehqH4,4.6,3330.0,high,0.65,0.2334,0.3684,0.0,1,1,False,0,1,0,0.5148,high
